raw,rawselected,best,generations,tabu_list_size,neighborhood_size,runtime
15.333333333333334,15.333333333333334,15.333333333333334,1,10,40,0.10817217826843262
39.333333333333336,39.333333333333336,39.333333333333336,2,10,40,4.894006729125977
39.333333333333336,39.333333333333336,39.333333333333336,3,10,40,9.589049816131592
39.666666666666664,39.666666666666664,39.666666666666664,4,10,40,14.123084545135498
45.666666666666664,45.666666666666664,45.666666666666664,5,10,40,19.51526689529419
45.666666666666664,45.666666666666664,45.666666666666664,6,10,40,24.85037851333618
45.666666666666664,45.666666666666664,45.666666666666664,7,10,40,30.42044687271118
45.666666666666664,45.666666666666664,45.666666666666664,8,10,40,35.02004098892212
48.333333333333336,48.333333333333336,48.333333333333336,9,10,40,40.08248543739319
55.333333333333336,55.333333333333336,55.333333333333336,10,10,40,45.4801607131958
57.333333333333336,57.333333333333336,57.333333333333336,11,10,40,51.75874161720276
57.333333333333336,57.333333333333336,57.333333333333336,12,10,40,57.081767559051514
57.333333333333336,57.333333333333336,57.333333333333336,13,10,40,62.47790765762329
57.333333333333336,57.333333333333336,57.333333333333336,14,10,40,68.09645342826843
57.333333333333336,57.333333333333336,57.333333333333336,15,10,40,73.41919040679932
57.333333333333336,57.333333333333336,57.333333333333336,16,10,40,79.19869709014893
57.333333333333336,57.333333333333336,57.333333333333336,17,10,40,84.68879461288452
57.333333333333336,57.333333333333336,57.333333333333336,18,10,40,90.03461790084839
57.333333333333336,57.333333333333336,57.333333333333336,19,10,40,95.27974796295166
57.333333333333336,57.333333333333336,57.333333333333336,20,10,40,100.22125768661499
57.333333333333336,57.333333333333336,57.333333333333336,21,10,40,105.67075634002686
57.333333333333336,57.333333333333336,57.333333333333336,22,10,40,111.10278868675232
57.333333333333336,57.333333333333336,57.333333333333336,23,10,40,116.6538999080658
57.333333333333336,57.333333333333336,57.333333333333336,24,10,40,121.5233678817749
57.333333333333336,57.333333333333336,57.333333333333336,25,10,40,126.38736486434937
57.333333333333336,57.333333333333336,57.333333333333336,26,10,40,132.1755051612854
57.333333333333336,57.333333333333336,57.333333333333336,27,10,40,137.280207157135
57.333333333333336,57.333333333333336,57.333333333333336,28,10,40,142.1612672805786
57.333333333333336,57.333333333333336,57.333333333333336,29,10,40,146.9514033794403
57.333333333333336,57.333333333333336,57.333333333333336,30,10,40,152.0211887359619
57.333333333333336,57.333333333333336,57.333333333333336,31,10,40,157.24747943878174
57.333333333333336,57.333333333333336,57.333333333333336,32,10,40,162.85858941078186
57.333333333333336,57.333333333333336,57.333333333333336,33,10,40,168.27078366279602
57.333333333333336,57.333333333333336,57.333333333333336,34,10,40,173.7018325328827
57.333333333333336,57.333333333333336,57.333333333333336,35,10,40,178.9227843284607
57.333333333333336,57.333333333333336,57.333333333333336,36,10,40,183.95458960533142
57.333333333333336,57.333333333333336,57.333333333333336,37,10,40,189.34358191490173
57.333333333333336,57.333333333333336,57.333333333333336,38,10,40,194.87146854400635
57.333333333333336,57.333333333333336,57.333333333333336,39,10,40,200.7267394065857
