raw,rawselected,best,generations,runtime
[21.333333333333332],[21.333333333333332],346.6666666666667,98,268.14884543418884
[12.333333333333334],[12.333333333333334],346.6666666666667,99,271.0741722583771
[55.333333333333336],[55.333333333333336],346.6666666666667,100,273.7858440876007
[12.666666666666666],[12.666666666666666],346.6666666666667,101,275.8342933654785
[9.0],[9.0],346.6666666666667,102,278.3410322666168
[16.0],[16.0],346.6666666666667,103,281.1252522468567
[10.333333333333334],[10.333333333333334],346.6666666666667,104,284.1906101703644
[12.666666666666666],[12.666666666666666],346.6666666666667,105,287.23179507255554
[19.333333333333332],[19.333333333333332],346.6666666666667,106,289.3951768875122
[10.666666666666666],[10.666666666666666],346.6666666666667,107,292.46396493911743
[17.333333333333332],[17.333333333333332],346.6666666666667,108,295.85191202163696
[29.666666666666668],[29.666666666666668],346.6666666666667,109,298.29205656051636
[31.0],[31.0],346.6666666666667,110,300.6197247505188
[12.333333333333334],[12.333333333333334],346.6666666666667,111,302.7079885005951
[11.666666666666666],[11.666666666666666],346.6666666666667,112,305.66857266426086
[18.333333333333332],[18.333333333333332],346.6666666666667,113,307.8052544593811
[13.0],[13.0],346.6666666666667,114,310.31802892684937
[12.0],[12.0],346.6666666666667,115,314.0581979751587
[16.0],[16.0],346.6666666666667,116,316.35324120521545
[17.333333333333332],[17.333333333333332],346.6666666666667,117,319.1231122016907
[14.666666666666666],[14.666666666666666],346.6666666666667,118,321.2418873310089
[11.666666666666666],[11.666666666666666],346.6666666666667,119,324.6805171966553
[14.0],[14.0],346.6666666666667,120,326.8887412548065
[13.0],[13.0],346.6666666666667,121,329.7587206363678
[10.666666666666666],[10.666666666666666],346.6666666666667,122,332.33993887901306
[29.666666666666668],[29.666666666666668],346.6666666666667,123,334.51873660087585
[16.666666666666668],[16.666666666666668],346.6666666666667,124,336.6604962348938
[17.0],[17.0],346.6666666666667,125,339.5446619987488
[9.333333333333334],[9.333333333333334],346.6666666666667,126,342.2864420413971
[20.666666666666668],[20.666666666666668],346.6666666666667,127,344.3705720901489
[9.666666666666666],[9.666666666666666],346.6666666666667,128,347.2023229598999
[15.0],[15.0],346.6666666666667,129,351.005247592926
[17.666666666666668],[17.666666666666668],346.6666666666667,130,354.207727432251
[16.666666666666668],[16.666666666666668],346.6666666666667,131,356.86592841148376
[18.333333333333332],[18.333333333333332],346.6666666666667,132,359.94208455085754
[24.333333333333332],[24.333333333333332],346.6666666666667,133,362.70757484436035
[21.333333333333332],[21.333333333333332],346.6666666666667,134,365.5647497177124
[12.333333333333334],[12.333333333333334],346.6666666666667,135,367.9927623271942
[11.333333333333334],[11.333333333333334],346.6666666666667,136,370.2769572734833
[34.333333333333336],[34.333333333333336],346.6666666666667,137,373.1290690898895
[77.0],[77.0],346.6666666666667,138,376.5144772529602
[12.0],[12.0],346.6666666666667,139,379.1624493598938
[11.0],[11.0],346.6666666666667,140,381.58995151519775
[9.666666666666666],[9.666666666666666],346.6666666666667,141,384.00448513031006
[9.333333333333334],[9.333333333333334],346.6666666666667,142,387.2066161632538
[16.333333333333332],[16.333333333333332],346.6666666666667,143,389.9143805503845
[55.666666666666664],[55.666666666666664],346.6666666666667,144,392.5921311378479
[14.333333333333334],[14.333333333333334],346.6666666666667,145,395.75243735313416
[21.0],[21.0],346.6666666666667,146,399.05853962898254
[39.0],[39.0],346.6666666666667,147,401.82140731811523
[26.333333333333332],[26.333333333333332],346.6666666666667,148,404.50491404533386
[20.333333333333332],[20.333333333333332],346.6666666666667,149,407.564745426178
[33.666666666666664],[33.666666666666664],346.6666666666667,150,411.61042070388794
[12.333333333333334],[12.333333333333334],346.6666666666667,151,413.9810013771057
[15.333333333333334],[15.333333333333334],346.6666666666667,152,416.14460039138794
[13.0],[13.0],346.6666666666667,153,418.1824674606323
[11.666666666666666],[11.666666666666666],346.6666666666667,154,420.8670771121979
[11.333333333333334],[11.333333333333334],346.6666666666667,155,424.110769033432
[13.0],[13.0],346.6666666666667,156,426.2039620876312
[17.666666666666668],[17.666666666666668],346.6666666666667,157,428.5030815601349
[12.0],[12.0],346.6666666666667,158,430.9090042114258
[13.666666666666666],[13.666666666666666],346.6666666666667,159,433.49110889434814
[10.666666666666666],[10.666666666666666],346.6666666666667,160,436.1239399909973
[11.0],[11.0],346.6666666666667,161,439.36863803863525
[16.333333333333332],[16.333333333333332],346.6666666666667,162,442.0649025440216
[17.666666666666668],[17.666666666666668],346.6666666666667,163,445.0652265548706
[8.666666666666666],[8.666666666666666],346.6666666666667,164,447.35007882118225
[15.666666666666666],[15.666666666666666],346.6666666666667,165,450.29378867149353
[24.0],[24.0],346.6666666666667,166,453.08117938041687
[11.0],[11.0],346.6666666666667,167,455.51982617378235
[12.333333333333334],[12.333333333333334],346.6666666666667,168,458.13626980781555
[19.333333333333332],[19.333333333333332],346.6666666666667,169,461.4359154701233
[8.333333333333334],[8.333333333333334],346.6666666666667,170,463.7671585083008
[12.0],[12.0],346.6666666666667,171,466.5642113685608
[18.0],[18.0],346.6666666666667,172,469.1000521183014
[16.333333333333332],[16.333333333333332],346.6666666666667,173,471.39781284332275
[13.333333333333334],[13.333333333333334],346.6666666666667,174,473.739089012146
[18.0],[18.0],346.6666666666667,175,476.28495168685913
[12.333333333333334],[12.333333333333334],346.6666666666667,176,478.73992586135864
[10.333333333333334],[10.333333333333334],346.6666666666667,177,480.64367151260376
[9.666666666666666],[9.666666666666666],346.6666666666667,178,482.8959610462189
[11.0],[11.0],346.6666666666667,179,484.7056176662445
[13.0],[13.0],346.6666666666667,180,487.0351917743683
[10.666666666666666],[10.666666666666666],346.6666666666667,181,490.0699231624603
[14.333333333333334],[14.333333333333334],346.6666666666667,182,493.707142829895
[9.333333333333334],[9.333333333333334],346.6666666666667,183,496.1810476779938
[14.333333333333334],[14.333333333333334],346.6666666666667,184,499.18744564056396
[10.0],[10.0],346.6666666666667,185,502.2371165752411
[21.333333333333332],[21.333333333333332],346.6666666666667,186,506.1041831970215
[9.0],[9.0],346.6666666666667,187,510.3216459751129
[20.666666666666668],[20.666666666666668],346.6666666666667,188,512.7991638183594
[12.666666666666666],[12.666666666666666],346.6666666666667,189,514.7652869224548
[9.666666666666666],[9.666666666666666],346.6666666666667,190,517.747891664505
[12.0],[12.0],346.6666666666667,191,519.9424805641174
[22.0],[22.0],346.6666666666667,192,522.5116212368011
