best,generations,runtime
0.766,1,44.8985857963562
0.766,2,90.10492587089539
0.766,3,135.41135096549988
0.766,4,180.34780311584473
0.766,5,224.28801655769348
0.766,6,270.97395634651184
0.766,7,315.79080843925476
0.766,8,360.52878189086914
0.766,9,404.3232171535492
0.766,10,448.86480474472046
0.766,11,493.4814040660858
0.766,12,538.7989983558655
0.766,13,584.7194514274597
0.766,14,628.5310153961182
0.766,15,675.5320928096771
0.766,16,717.7614924907684
0.766,17,762.9680109024048
0.766,18,807.101913690567
0.766,19,853.2536261081696
0.766,20,897.89852643013
0.766,21,942.2386243343353
0.766,22,985.3940603733063
0.766,23,1029.2262363433838
0.766,24,1069.368649482727
0.766,25,1114.53462433815
0.766,26,1159.3316714763641
0.766,27,1204.6946332454681
0.766,28,1251.6638050079346
0.766,29,1296.5484046936035
0.766,30,1340.831787109375
0.766,31,1386.899676322937
0.766,32,1431.8434536457062
0.766,33,1476.6441690921783
0.766,34,1523.4836957454681
0.766,35,1567.0598123073578
0.766,36,1613.469054222107
0.766,37,1661.3006041049957
0.766,38,1707.2557773590088
0.8290000000000001,39,1751.6318414211273
0.8290000000000001,40,1795.664538383484
0.8290000000000001,41,1840.4516422748566
0.8290000000000001,42,1884.7459015846252
0.8290000000000001,43,1929.4983580112457
0.8290000000000001,44,1974.514592885971
0.8290000000000001,45,2020.4901776313782
0.8290000000000001,46,2065.874587059021
0.8290000000000001,47,2111.9938111305237
0.8290000000000001,48,2155.419776916504
0.8290000000000001,49,2200.0606606006622
0.8290000000000001,50,2243.9309647083282
0.8290000000000001,51,2290.5913150310516
0.8290000000000001,52,2335.4758806228638
0.8290000000000001,53,2379.9777534008026
0.8290000000000001,54,2425.6957552433014
0.8290000000000001,55,2470.362041950226
0.8290000000000001,56,2514.3265471458435
0.8290000000000001,57,2559.8737177848816
0.8290000000000001,58,2603.9920349121094
0.8290000000000001,59,2645.7936928272247
0.8290000000000001,60,2690.532811164856
0.8290000000000001,61,2736.6688492298126
0.8290000000000001,62,2781.5033626556396
0.8290000000000001,63,2826.353424549103
0.8290000000000001,64,2870.266750574112
0.8290000000000001,65,2915.8809101581573
0.8290000000000001,66,2959.404262781143
0.8290000000000001,67,3005.3278818130493
0.8290000000000001,68,3050.0690994262695
0.8290000000000001,69,3094.331284761429
0.8290000000000001,70,3141.587916135788
0.8290000000000001,71,3186.759110212326
0.8290000000000001,72,3232.1054680347443
0.8290000000000001,73,3276.638057947159
0.8290000000000001,74,3321.3371119499207
0.8290000000000001,75,3366.7215638160706
0.8290000000000001,76,3413.6829104423523
0.8290000000000001,77,3459.7848827838898
0.8290000000000001,78,3505.0376541614532
0.8290000000000001,79,3551.159133911133
0.8290000000000001,80,3596.3863129615784
0.8290000000000001,81,3643.3233296871185
0.8290000000000001,82,3688.4849195480347
0.8290000000000001,83,3734.393327474594
0.8290000000000001,84,3783.440749645233
0.8290000000000001,85,3829.859922647476
0.8290000000000001,86,3875.2413721084595
0.8290000000000001,87,3920.0693237781525
0.8290000000000001,88,3966.347754716873
0.8290000000000001,89,4012.299599647522
0.8290000000000001,90,4058.3517134189606
0.8290000000000001,91,4102.406753778458
0.8290000000000001,92,4147.350363254547
0.8290000000000001,93,4192.440241098404
0.8290000000000001,94,4238.605441808701
0.8290000000000001,95,4286.130931854248
0.8290000000000001,96,4330.121135234833
0.8290000000000001,97,4376.294249534607
0.8290000000000001,98,4420.701762676239
0.8290000000000001,99,4468.7569007873535
0.8290000000000001,100,4514.942865371704
0.8290000000000001,101,4561.181660652161
0.8290000000000001,102,4607.2870128154755
0.8290000000000001,103,4652.96956205368
0.8290000000000001,104,4697.156707286835
0.8290000000000001,105,4745.319403171539
0.8290000000000001,106,4793.167293071747
0.8290000000000001,107,4840.190469026566
0.8290000000000001,108,4884.860690355301
0.8290000000000001,109,4930.595213890076
0.8290000000000001,110,4977.970057487488
0.8290000000000001,111,5023.149950742722
0.8290000000000001,112,5071.020722866058
0.8290000000000001,113,5118.703918457031
0.8290000000000001,114,5165.777165412903
0.8290000000000001,115,5210.141434907913
0.8290000000000001,116,5254.561115026474
0.8290000000000001,117,5299.787610292435
0.8290000000000001,118,5345.607461690903
0.8290000000000001,119,5391.072900295258
0.8290000000000001,120,5439.36662364006
0.8290000000000001,121,5484.000145435333
0.8290000000000001,122,5529.174649953842
0.8290000000000001,123,5574.173114061356
0.8290000000000001,124,5620.078348398209
0.8290000000000001,125,5667.778950929642
0.8290000000000001,126,5711.03870344162
0.8290000000000001,127,5756.991182565689
0.8290000000000001,128,5804.392835140228
0.8290000000000001,129,5852.3845999240875
0.8290000000000001,130,5897.955951213837
0.8290000000000001,131,5943.1630120277405
0.8290000000000001,132,5990.31897687912
0.8290000000000001,133,6036.795547485352
0.8290000000000001,134,6083.806845903397
0.8290000000000001,135,6128.032755613327
0.8290000000000001,136,6173.480931043625
0.8290000000000001,137,6219.634215593338
0.8290000000000001,138,6266.055001974106
0.8290000000000001,139,6311.641351699829
0.8290000000000001,140,6357.475776672363
0.8290000000000001,141,6403.592941999435
0.8290000000000001,142,6447.360026836395
0.8290000000000001,143,6493.200063228607
0.8290000000000001,144,6538.385610818863
0.8290000000000001,145,6583.028998374939
0.8290000000000001,146,6628.172676563263
0.8290000000000001,147,6674.100557088852
0.8290000000000001,148,6720.967235565186
0.8290000000000001,149,6765.945639371872
0.8290000000000001,150,6810.714023351669
0.8290000000000001,151,6858.015032529831
0.8290000000000001,152,6903.500088691711
0.8290000000000001,153,6947.818917274475
0.8290000000000001,154,6993.593641996384
0.8290000000000001,155,7039.854483366013
0.8290000000000001,156,7086.051150083542
0.8290000000000001,157,7133.334417819977
0.8290000000000001,158,7178.301994562149
0.8290000000000001,159,7221.625971317291
0.8290000000000001,160,7266.129864215851
0.8290000000000001,161,7311.938592433929
0.8290000000000001,162,7355.907062768936
0.8290000000000001,163,7401.645099401474
0.8290000000000001,164,7447.90801525116
0.8290000000000001,165,7491.624115228653
0.8290000000000001,166,7537.968128442764
0.8290000000000001,167,7581.531898498535
0.8290000000000001,168,7628.654223442078
0.8290000000000001,169,7674.259999513626
0.8290000000000001,170,7721.399501800537
0.8290000000000001,171,7767.96183514595
0.8290000000000001,172,7814.691063642502
0.8290000000000001,173,7861.419666290283
0.8290000000000001,174,7905.742296934128
0.8290000000000001,175,7951.206466674805
0.8290000000000001,176,7997.346918344498
0.8290000000000001,177,8042.897629499435
0.8290000000000001,178,8089.720458984375
0.8290000000000001,179,8134.853505849838
0.8290000000000001,180,8179.034648180008
0.8290000000000001,181,8224.46317410469
0.8290000000000001,182,8269.869779586792
0.8290000000000001,183,8314.947537660599
0.8290000000000001,184,8359.700001716614
0.8290000000000001,185,8405.048993349075
0.8290000000000001,186,8451.003259897232
0.8290000000000001,187,8495.631980657578
0.8290000000000001,188,8542.9513194561
0.8290000000000001,189,8588.837116003036
0.8290000000000001,190,8633.991664886475
0.8290000000000001,191,8681.055364608765
0.8290000000000001,192,8724.777704715729
0.8290000000000001,193,8768.950904607773
0.8290000000000001,194,8816.934419631958
0.8290000000000001,195,8861.746134281158
0.8290000000000001,196,8908.851455688477
0.8290000000000001,197,8953.721428632736
0.8290000000000001,198,8999.569158315659
0.8290000000000001,199,9046.20230603218
0.8290000000000001,200,9092.162507534027
0.8290000000000001,201,9136.862886667252
0.8290000000000001,202,9182.132077217102
0.8290000000000001,203,9230.904223680496
0.8290000000000001,204,9279.432695388794
0.8290000000000001,205,9325.501553297043
0.8290000000000001,206,9372.555106163025
0.8290000000000001,207,9418.02368760109
0.8290000000000001,208,9462.318400382996
0.8290000000000001,209,9507.80231165886
0.8290000000000001,210,9552.266429901123
0.8290000000000001,211,9596.937235593796
0.8290000000000001,212,9642.097804307938
