raw,rawselected,best,generations,temperature,runtime
0.30033333333333334,0.30033333333333334,0.30033333333333334,1,3000.0,0.8866665363311768
0.17166666666666663,0.17166666666666663,0.30033333333333334,2,3000.0,1.999664068222046
0.5196666666666666,0.5196666666666666,0.5196666666666666,3,3000.0,2.637744426727295
0.38166666666666665,0.38166666666666665,0.5196666666666666,4,3000.0,3.516603708267212
0.5106666666666667,0.5106666666666667,0.5196666666666666,5,3000.0,4.150972604751587
0.12066666666666666,0.12066666666666666,0.5196666666666666,6,3000.0,5.3229005336761475
0.2763333333333333,0.2763333333333333,0.5196666666666666,7,3000.0,6.240103483200073
0.27066666666666667,0.27066666666666667,0.5196666666666666,8,3000.0,7.210361957550049
0.24033333333333332,0.24033333333333332,0.5196666666666666,9,3000.0,8.177422285079956
0.1743333333333333,0.1743333333333333,0.5196666666666666,10,3000.0,9.238325119018555
0.5499999999999999,0.5499999999999999,0.5499999999999999,11,3000.0,9.878845453262329
0.32466666666666666,0.32466666666666666,0.5499999999999999,12,3000.0,10.820732593536377
0.29766666666666663,0.29766666666666663,0.5499999999999999,13,3000.0,11.76175832748413
0.529,0.529,0.5499999999999999,14,3000.0,12.426492691040039
0.15633333333333332,0.15633333333333332,0.5499999999999999,15,3000.0,13.560765504837036
0.08133333333333333,0.08133333333333333,0.5499999999999999,16,3000.0,14.745683670043945
0.3336666666666666,0.3336666666666666,0.5499999999999999,17,3000.0,15.657965183258057
0.3726666666666667,0.3726666666666667,0.5499999999999999,18,3000.0,16.488011837005615
0.0,0.0,0.5499999999999999,19,3000.0,17.79611349105835
0.17166666666666666,0.17166666666666666,0.5499999999999999,20,3000.0,18.901590824127197
0.568,0.568,0.568,21,3000.0,19.509109258651733
0.25866666666666666,0.25866666666666666,0.568,22,3000.0,20.49675226211548
0.0,0.0,0.568,23,3000.0,21.75270700454712
0.31266666666666665,0.31266666666666665,0.568,24,3000.0,22.686293601989746
0.2193333333333333,0.2193333333333333,0.568,25,3000.0,23.689513683319092
0.20433333333333334,0.20433333333333334,0.568,26,3000.0,24.775880575180054
0.2886666666666666,0.2886666666666666,0.568,27,3000.0,26.073721885681152
0.11133333333333333,0.11133333333333333,0.568,28,3000.0,27.235073804855347
0.07533333333333332,0.07533333333333332,0.568,29,3000.0,28.430171012878418
0.0,0.0,0.568,30,3000.0,29.693140983581543
0.0,0.0,0.568,31,3000.0,30.97565770149231
0.565,0.565,0.568,32,3000.0,31.58814311027527
0.0,0.0,0.568,33,3000.0,32.9033260345459
0.1443333333333333,0.1443333333333333,0.568,34,3000.0,33.99924564361572
0.4626666666666666,0.4626666666666666,0.568,35,3000.0,34.70652103424072
0.2823333333333333,0.2823333333333333,0.568,36,3000.0,35.61499047279358
0.3396666666666666,0.3396666666666666,0.568,37,3000.0,36.492175579071045
0.20166666666666663,0.20166666666666663,0.568,38,3000.0,37.580870151519775
0.32799999999999996,0.32799999999999996,0.568,39,3000.0,38.53059768676758
0.1383333333333333,0.1383333333333333,0.568,40,3000.0,39.655221700668335
0.0,0.0,0.568,41,3000.0,40.91924834251404
0.517,0.517,0.568,42,3000.0,41.60156321525574
0.21066666666666664,0.21066666666666664,0.568,43,3000.0,42.66616916656494
0.24966666666666662,0.24966666666666662,0.568,44,3000.0,43.735358476638794
0.19866666666666666,0.19866666666666666,0.568,45,3000.0,44.812819719314575
0.0,0.0,0.568,46,3000.0,46.073373556137085
0.4656666666666667,0.4656666666666667,0.568,47,3000.0,46.779425859451294
0.042333333333333334,0.042333333333333334,0.568,48,3000.0,48.024892807006836
0.07833333333333332,0.07833333333333332,0.568,49,3000.0,49.225531339645386
0.18633333333333332,0.18633333333333332,0.568,50,3000.0,50.278791189193726
0.20466666666666664,0.20466666666666664,0.568,51,3000.0,51.35065960884094
0.4659999999999999,0.4659999999999999,0.568,52,3000.0,52.16231989860535
0.5106666666666667,0.5106666666666667,0.568,53,3000.0,52.80116510391235
