raw,rawselected,best,generations,tabu_list_size,neighborhood_size,runtime
0.33066666666666666,0.33066666666666666,0.33066666666666666,1,7,20,0.8848648071289062
0.49899999999999994,0.49899999999999994,0.49899999999999994,2,7,20,22.72882056236267
0.7120000000000001,0.7120000000000001,0.7120000000000001,3,7,20,43.55465865135193
0.8019999999999999,0.8019999999999999,0.8019999999999999,4,7,20,64.3134536743164
0.8019999999999999,0.8019999999999999,0.8019999999999999,5,7,20,83.44350528717041
0.8019999999999999,0.8019999999999999,0.8019999999999999,6,7,20,103.86923122406006
0.8019999999999999,0.8019999999999999,0.8019999999999999,7,7,20,125.69674015045166
0.8019999999999999,0.8019999999999999,0.8019999999999999,8,7,20,144.33634400367737
0.8019999999999999,0.8019999999999999,0.8019999999999999,9,7,20,170.94262719154358
0.8019999999999999,0.8019999999999999,0.8019999999999999,10,7,20,191.32387566566467
0.8019999999999999,0.8019999999999999,0.8019999999999999,11,7,20,211.03800320625305
0.8019999999999999,0.8019999999999999,0.8019999999999999,12,7,20,232.03692531585693
0.8019999999999999,0.8019999999999999,0.8019999999999999,13,7,20,254.10402035713196
0.8019999999999999,0.8019999999999999,0.8019999999999999,14,7,20,273.02868604660034
0.8019999999999999,0.8019999999999999,0.8019999999999999,15,7,20,293.3514747619629
0.8019999999999999,0.8019999999999999,0.8019999999999999,16,7,20,314.6573963165283
0.8019999999999999,0.8019999999999999,0.8019999999999999,17,7,20,335.8313584327698
0.8019999999999999,0.8019999999999999,0.8019999999999999,18,7,20,356.3471255302429
0.8019999999999999,0.8019999999999999,0.8019999999999999,19,7,20,376.78197407722473
0.8019999999999999,0.8019999999999999,0.8019999999999999,20,7,20,398.4314637184143
0.8019999999999999,0.8019999999999999,0.8019999999999999,21,7,20,418.54472398757935
0.8019999999999999,0.8019999999999999,0.8019999999999999,22,7,20,437.9567711353302
0.8019999999999999,0.8019999999999999,0.8019999999999999,23,7,20,456.30962443351746
0.8019999999999999,0.8019999999999999,0.8019999999999999,24,7,20,474.7652726173401
0.8019999999999999,0.8019999999999999,0.8019999999999999,25,7,20,496.2657518386841
0.8019999999999999,0.8019999999999999,0.8019999999999999,26,7,20,519.5310525894165
0.8019999999999999,0.8019999999999999,0.8019999999999999,27,7,20,538.6863219738007
0.8019999999999999,0.8019999999999999,0.8019999999999999,28,7,20,556.9721875190735
0.8019999999999999,0.8019999999999999,0.8019999999999999,29,7,20,577.2980253696442
0.8019999999999999,0.8019999999999999,0.8019999999999999,30,7,20,597.7345807552338
0.8019999999999999,0.8019999999999999,0.8019999999999999,31,7,20,617.6732094287872
0.8019999999999999,0.8019999999999999,0.8019999999999999,32,7,20,637.6260523796082
0.871,0.871,0.871,33,7,20,657.4103674888611
0.871,0.871,0.871,34,7,20,679.3817374706268
0.871,0.871,0.871,35,7,20,701.3677575588226
0.871,0.871,0.871,36,7,20,722.0582706928253
0.871,0.871,0.871,37,7,20,744.1241688728333
0.871,0.871,0.871,38,7,20,767.955335855484
0.871,0.871,0.871,39,7,20,788.820748090744
0.871,0.871,0.871,40,7,20,810.0246396064758
0.871,0.871,0.871,41,7,20,829.1959018707275
0.871,0.871,0.871,42,7,20,849.4089455604553
0.871,0.871,0.871,43,7,20,870.2433948516846
0.871,0.871,0.871,44,7,20,890.5813384056091
0.871,0.871,0.871,45,7,20,908.147937297821
0.871,0.871,0.871,46,7,20,929.7728464603424
0.871,0.871,0.871,47,7,20,951.292074918747
0.871,0.871,0.871,48,7,20,971.7508511543274
0.871,0.871,0.871,49,7,20,994.0089957714081
0.871,0.871,0.871,50,7,20,1015.0362968444824
0.871,0.871,0.871,51,7,20,1036.0873219966888
0.871,0.871,0.871,52,7,20,1057.1147780418396
0.919,0.919,0.919,53,7,20,1076.0690631866455
0.919,0.919,0.919,54,7,20,1096.5843379497528
0.919,0.919,0.919,55,7,20,1116.7821340560913
0.919,0.919,0.919,56,7,20,1135.3205502033234
0.919,0.919,0.919,57,7,20,1157.771858215332
0.919,0.919,0.919,58,7,20,1178.8395783901215
0.919,0.919,0.919,59,7,20,1201.211455821991
0.919,0.919,0.919,60,7,20,1223.4362032413483
0.919,0.919,0.919,61,7,20,1243.0357732772827
