raw,rawselected,best,generations,tabu_list_size,neighborhood_size,runtime
14.0,14.0,14.0,1,10,40,0.10514163970947266
28.333333333333332,28.333333333333332,28.333333333333332,2,10,40,4.5508809089660645
46.0,46.0,46.0,3,10,40,8.891278505325317
46.0,46.0,46.0,4,10,40,12.977948188781738
46.0,46.0,46.0,5,10,40,18.179254055023193
46.0,46.0,46.0,6,10,40,22.411669731140137
46.0,46.0,46.0,7,10,40,27.249556303024292
50.666666666666664,50.666666666666664,50.666666666666664,8,10,40,32.13219380378723
50.666666666666664,50.666666666666664,50.666666666666664,9,10,40,36.67082977294922
50.666666666666664,50.666666666666664,50.666666666666664,10,10,40,41.12863039970398
50.666666666666664,50.666666666666664,50.666666666666664,11,10,40,46.10202360153198
50.666666666666664,50.666666666666664,50.666666666666664,12,10,40,50.802305698394775
50.666666666666664,50.666666666666664,50.666666666666664,13,10,40,55.06568956375122
50.666666666666664,50.666666666666664,50.666666666666664,14,10,40,59.6334011554718
50.666666666666664,50.666666666666664,50.666666666666664,15,10,40,64.84595656394958
50.666666666666664,50.666666666666664,50.666666666666664,16,10,40,69.3070456981659
50.666666666666664,50.666666666666664,50.666666666666664,17,10,40,74.11205506324768
50.666666666666664,50.666666666666664,50.666666666666664,18,10,40,78.91999411582947
50.666666666666664,50.666666666666664,50.666666666666664,19,10,40,83.22120332717896
50.666666666666664,50.666666666666664,50.666666666666664,20,10,40,87.98536038398743
50.666666666666664,50.666666666666664,50.666666666666664,21,10,40,92.74363422393799
50.666666666666664,50.666666666666664,50.666666666666664,22,10,40,97.3572461605072
50.666666666666664,50.666666666666664,50.666666666666664,23,10,40,102.58773064613342
50.666666666666664,50.666666666666664,50.666666666666664,24,10,40,107.52008628845215
50.666666666666664,50.666666666666664,50.666666666666664,25,10,40,111.86416697502136
50.666666666666664,50.666666666666664,50.666666666666664,26,10,40,116.6662540435791
50.666666666666664,50.666666666666664,50.666666666666664,27,10,40,121.36839175224304
50.666666666666664,50.666666666666664,50.666666666666664,28,10,40,126.30942034721375
50.666666666666664,50.666666666666664,50.666666666666664,29,10,40,131.32363414764404
50.666666666666664,50.666666666666664,50.666666666666664,30,10,40,136.46099734306335
50.666666666666664,50.666666666666664,50.666666666666664,31,10,40,141.05170607566833
50.666666666666664,50.666666666666664,50.666666666666664,32,10,40,145.92524075508118
50.666666666666664,50.666666666666664,50.666666666666664,33,10,40,150.29923844337463
50.666666666666664,50.666666666666664,50.666666666666664,34,10,40,155.6382884979248
50.666666666666664,50.666666666666664,50.666666666666664,35,10,40,160.4171085357666
50.666666666666664,50.666666666666664,50.666666666666664,36,10,40,165.01818799972534
50.666666666666664,50.666666666666664,50.666666666666664,37,10,40,169.4512689113617
50.666666666666664,50.666666666666664,50.666666666666664,38,10,40,174.13125276565552
50.666666666666664,50.666666666666664,50.666666666666664,39,10,40,179.14632439613342
50.666666666666664,50.666666666666664,50.666666666666664,40,10,40,184.0257692337036
50.666666666666664,50.666666666666664,50.666666666666664,41,10,40,188.92134928703308
50.666666666666664,50.666666666666664,50.666666666666664,42,10,40,194.41043639183044
50.666666666666664,50.666666666666664,50.666666666666664,43,10,40,198.96143054962158
50.666666666666664,50.666666666666664,50.666666666666664,44,10,40,203.44128847122192
54.333333333333336,54.333333333333336,54.333333333333336,45,10,40,208.33736491203308
54.333333333333336,54.333333333333336,54.333333333333336,46,10,40,212.7246289253235
54.333333333333336,54.333333333333336,54.333333333333336,47,10,40,217.60299396514893
54.333333333333336,54.333333333333336,54.333333333333336,48,10,40,222.74056601524353
54.333333333333336,54.333333333333336,54.333333333333336,49,10,40,227.69763588905334
54.333333333333336,54.333333333333336,54.333333333333336,50,10,40,232.47966384887695
54.333333333333336,54.333333333333336,54.333333333333336,51,10,40,237.29955315589905
54.333333333333336,54.333333333333336,54.333333333333336,52,10,40,241.8090980052948
54.333333333333336,54.333333333333336,54.333333333333336,53,10,40,246.77695846557617
54.333333333333336,54.333333333333336,54.333333333333336,54,10,40,251.66909861564636
57.0,57.0,57.0,55,10,40,256.9800627231598
57.0,57.0,57.0,56,10,40,261.59134340286255
57.0,57.0,57.0,57,10,40,265.753545999527
57.0,57.0,57.0,58,10,40,270.8186480998993
57.0,57.0,57.0,59,10,40,276.2196762561798
57.0,57.0,57.0,60,10,40,281.4671280384064
57.0,57.0,57.0,61,10,40,286.2603862285614
57.0,57.0,57.0,62,10,40,291.0215311050415
57.0,57.0,57.0,63,10,40,296.09186935424805
57.0,57.0,57.0,64,10,40,301.50092935562134
57.0,57.0,57.0,65,10,40,306.86140990257263
57.0,57.0,57.0,66,10,40,311.7376637458801
57.0,57.0,57.0,67,10,40,316.8736062049866
57.0,57.0,57.0,68,10,40,321.68991470336914
