raw,rawselected,best,generations,runtime
[0.3336666666666666],[0.3336666666666666],0.832,1,32.987314224243164
[0.2853333333333333],[0.2853333333333333],0.832,2,47.158576011657715
[0.4206666666666667],[0.4206666666666667],0.832,3,61.175867795944214
[0.46866666666666673],[0.46866666666666673],0.832,4,77.12000250816345
[0.3996666666666666],[0.3996666666666666],0.832,5,91.78254413604736
[0.3456666666666666],[0.3456666666666666],0.832,6,105.00687432289124
[0.060333333333333315],[0.060333333333333315],0.856,7,118.62714719772339
[0.42966666666666664],[0.42966666666666664],0.868,8,132.09422326087952
[0.18633333333333332],[0.18633333333333332],0.868,9,146.0353286266327
[0.5496666666666666],[0.5496666666666666],0.871,10,159.5976700782776
[0.3876666666666666],[0.3876666666666666],0.871,11,172.878808259964
[0.4386666666666667],[0.4386666666666667],0.871,12,187.4202914237976
[0.48699999999999993],[0.48699999999999993],0.871,13,201.62551188468933
[0.433],[0.433],0.871,14,215.37391233444214
[0.1413333333333333],[0.1413333333333333],0.871,15,228.38307332992554
[0.595],[0.595],0.871,16,240.8852481842041
[0.10233333333333332],[0.10233333333333332],0.8769999999999999,17,254.12727856636047
[0.12033333333333333],[0.12033333333333333],0.8769999999999999,18,267.1603171825409
[0.649],[0.649],0.8769999999999999,19,279.4691803455353
[0.874],[0.874],0.8769999999999999,20,292.6709260940552
[0.5886666666666667],[0.5886666666666667],0.8769999999999999,21,304.5059087276459
[0.727],[0.727],0.8769999999999999,22,318.08009457588196
[0.541],[0.541],0.8769999999999999,23,330.42657828330994
[0.574],[0.574],0.8769999999999999,24,344.3314049243927
[0.042333333333333334],[0.042333333333333334],0.8769999999999999,25,359.4603178501129
[0.0],[0.0],0.8769999999999999,26,372.12958216667175
[0.11733333333333333],[0.11733333333333333],0.8769999999999999,27,385.27695965766907
[0.1353333333333333],[0.1353333333333333],0.8769999999999999,28,399.2608325481415
[0.12333333333333334],[0.12333333333333334],0.8769999999999999,29,412.72734117507935
[0.6276666666666667],[0.6276666666666667],0.8769999999999999,30,426.20334696769714
[0.4656666666666666],[0.4656666666666666],0.8769999999999999,31,440.63318157196045
[0.18033333333333332],[0.18033333333333332],0.8889999999999999,32,454.2332651615143
[0.20733333333333334],[0.20733333333333334],0.9039999999999999,33,466.9713008403778
[0.0],[0.0],0.9039999999999999,34,479.4222376346588
[0.08466666666666667],[0.08466666666666667],0.9039999999999999,35,494.4000885486603
[0.5316666666666667],[0.5316666666666667],0.9039999999999999,36,509.38072204589844
[0.5826666666666667],[0.5826666666666667],0.9039999999999999,37,522.9212348461151
[0.2853333333333333],[0.2853333333333333],0.9039999999999999,38,537.3014571666718
[0.8410000000000001],[0.8410000000000001],0.9039999999999999,39,551.0604219436646
[0.832],[0.832],0.9039999999999999,40,564.8211405277252
[0.5406666666666666],[0.5406666666666666],0.9039999999999999,41,577.2831165790558
[0.22266666666666665],[0.22266666666666665],0.9039999999999999,42,590.6081819534302
[0.508],[0.508],0.9039999999999999,43,602.042359828949
[0.42366666666666664],[0.42366666666666664],0.9039999999999999,44,614.5234973430634
[0.8079999999999999],[0.8079999999999999],0.9039999999999999,45,628.6797409057617
[0.2763333333333333],[0.2763333333333333],0.9039999999999999,46,642.1778552532196
[0.29166666666666663],[0.29166666666666663],0.9039999999999999,47,657.0552113056183
[0.35766666666666663],[0.35766666666666663],0.9039999999999999,48,671.1655030250549
[0.12633333333333333],[0.12633333333333333],0.9039999999999999,49,686.0316789150238
[0.445],[0.445],0.9039999999999999,50,698.4358286857605
[0.721],[0.721],0.9039999999999999,51,711.6415467262268
[0.82],[0.82],0.9039999999999999,52,725.703676700592
[0.38166666666666665],[0.38166666666666665],0.9039999999999999,53,738.7048096656799
[0.58],[0.58],0.9039999999999999,54,751.6561892032623
[0.3153333333333333],[0.3153333333333333],0.9039999999999999,55,763.3046352863312
[0.45366666666666666],[0.45366666666666666],0.9039999999999999,56,777.2052037715912
[0.5886666666666667],[0.5886666666666667],0.9039999999999999,57,790.8797130584717
[0.5196666666666667],[0.5196666666666667],0.9039999999999999,58,804.5367007255554
[0.3486666666666666],[0.3486666666666666],0.9039999999999999,59,818.7016787528992
[0.2376666666666666],[0.2376666666666666],0.9039999999999999,60,832.3172905445099
[0.22833333333333336],[0.22833333333333336],0.9039999999999999,61,845.8624613285065
[0.19833333333333333],[0.19833333333333333],0.9039999999999999,62,859.1551978588104
[0.49266666666666664],[0.49266666666666664],0.9039999999999999,63,872.0563073158264
[0.5439999999999999],[0.5439999999999999],0.9039999999999999,64,886.1538305282593
[0.6126666666666667],[0.6126666666666667],0.9039999999999999,65,899.4049997329712
[0.3093333333333333],[0.3093333333333333],0.9039999999999999,66,912.7802724838257
[0.1743333333333333],[0.1743333333333333],0.9039999999999999,67,927.5012090206146
[0.2133333333333333],[0.2133333333333333],0.9039999999999999,68,940.5838344097137
[0.5259999999999999],[0.5259999999999999],0.9039999999999999,69,955.1798987388611
[0.766],[0.766],0.9039999999999999,70,969.1869702339172
[0.703],[0.703],0.9039999999999999,71,981.9789381027222
[0.5680000000000001],[0.5680000000000001],0.9039999999999999,72,993.6900427341461
[0.49266666666666664],[0.49266666666666664],0.9039999999999999,73,1006.5584044456482
[0.46866666666666673],[0.46866666666666673],0.9039999999999999,74,1019.8269939422607
[0.15366666666666665],[0.15366666666666665],0.9039999999999999,75,1031.7843825817108
[0.7869999999999999],[0.7869999999999999],0.9039999999999999,76,1045.231653213501
[0.2643333333333333],[0.2643333333333333],0.9039999999999999,77,1058.6708164215088
[0.14733333333333332],[0.14733333333333332],0.9039999999999999,78,1072.1168467998505
[0.5316666666666666],[0.5316666666666666],0.9039999999999999,79,1086.20054769516
[0.08133333333333333],[0.08133333333333333],0.9039999999999999,80,1100.500431060791
[0.7240000000000001],[0.7240000000000001],0.9039999999999999,81,1113.3730249404907
[0.0],[0.0],0.9039999999999999,82,1127.826696395874
[0.5226666666666667],[0.5226666666666667],0.9039999999999999,83,1141.5475602149963
[0.07866666666666666],[0.07866666666666666],0.9039999999999999,84,1155.2493977546692
[0.29733333333333334],[0.29733333333333334],0.9039999999999999,85,1170.2986204624176
[0.26733333333333337],[0.26733333333333337],0.9039999999999999,86,1183.5831289291382
[0.5976666666666667],[0.5976666666666667],0.9039999999999999,87,1196.2798478603363
[0.727],[0.727],0.9039999999999999,88,1209.6048657894135
[0.757],[0.757],0.9039999999999999,89,1224.0897943973541
[0.08133333333333333],[0.08133333333333333],0.9039999999999999,90,1238.3207397460938
[0.07533333333333332],[0.07533333333333332],0.9039999999999999,91,1251.5879361629486
[0.4266666666666667],[0.4266666666666667],0.9039999999999999,92,1264.4220423698425
[0.45366666666666666],[0.45366666666666666],0.9039999999999999,93,1278.0339789390564
[0.36366666666666664],[0.36366666666666664],0.9039999999999999,94,1290.8353567123413
[0.718],[0.718],0.9039999999999999,95,1302.9436116218567
[0.26733333333333337],[0.26733333333333337],0.9039999999999999,96,1315.8335433006287
