raw,rawselected,best,generations,runtime
0.2373333333333333,0.2373333333333333,0.2373333333333333,1,0.9899592399597168
0.24333333333333332,0.24333333333333332,0.24333333333333332,2,1.9648027420043945
0.0,0.24333333333333332,0.24333333333333332,3,3.351029634475708
0.32466666666666666,0.32466666666666666,0.32466666666666666,4,4.284718036651611
0.20433333333333334,0.32466666666666666,0.32466666666666666,5,5.320519685745239
0.22833333333333336,0.32466666666666666,0.32466666666666666,6,6.3154356479644775
0.0,0.32466666666666666,0.32466666666666666,7,7.573892593383789
0.12033333333333333,0.32466666666666666,0.32466666666666666,8,8.713900327682495
0.10533333333333332,0.32466666666666666,0.32466666666666666,9,9.94845700263977
0.0,0.32466666666666666,0.32466666666666666,10,11.208904266357422
0.20733333333333334,0.32466666666666666,0.32466666666666666,11,12.327966213226318
0.32166666666666666,0.32466666666666666,0.32466666666666666,12,13.322261095046997
0.17133333333333334,0.32466666666666666,0.32466666666666666,13,14.387259721755981
0.2373333333333333,0.32466666666666666,0.32466666666666666,14,15.357587814331055
0.0,0.32466666666666666,0.32466666666666666,15,16.621206521987915
0.5139999999999999,0.5139999999999999,0.5139999999999999,16,17.301304578781128
0.26733333333333337,0.5139999999999999,0.5139999999999999,17,18.233984231948853
0.0,0.5139999999999999,0.5139999999999999,18,19.511130571365356
0.2826666666666666,0.5139999999999999,0.5139999999999999,19,20.47050952911377
0.2856666666666666,0.5139999999999999,0.5139999999999999,20,21.42688822746277
0.19233333333333333,0.5139999999999999,0.5139999999999999,21,22.476003646850586
0.0,0.5139999999999999,0.5139999999999999,22,23.735506057739258
0.3216666666666666,0.5139999999999999,0.5139999999999999,23,24.641711473464966
0.21966666666666665,0.5139999999999999,0.5139999999999999,24,25.74343466758728
0.18033333333333332,0.5139999999999999,0.5139999999999999,25,26.80049705505371
0.18333333333333335,0.5139999999999999,0.5139999999999999,26,27.854142665863037
0.0,0.5139999999999999,0.5139999999999999,27,29.125007390975952
0.0,0.5139999999999999,0.5139999999999999,28,30.389204740524292
0.35766666666666663,0.5139999999999999,0.5139999999999999,29,31.245450735092163
0.17733333333333334,0.5139999999999999,0.5139999999999999,30,32.30979371070862
0.0,0.5139999999999999,0.5139999999999999,31,33.58269810676575
0.4656666666666667,0.5139999999999999,0.5139999999999999,32,34.28821563720703
0.25233333333333335,0.5139999999999999,0.5139999999999999,33,35.251367807388306
0.37266666666666665,0.5139999999999999,0.5139999999999999,34,36.14737248420715
0.21633333333333335,0.5139999999999999,0.5139999999999999,35,37.146079540252686
0.11733333333333333,0.5139999999999999,0.5139999999999999,36,38.29398250579834
0.0,0.5139999999999999,0.5139999999999999,37,39.55964922904968
0.2763333333333333,0.5139999999999999,0.5139999999999999,38,40.48357343673706
0.3216666666666666,0.5139999999999999,0.5139999999999999,39,41.39891767501831
0.19533333333333333,0.5139999999999999,0.5139999999999999,40,42.44212031364441
0.0,0.5139999999999999,0.5139999999999999,41,43.71565127372742
0.718,0.718,0.718,42,44.117870807647705
0.39066666666666666,0.718,0.718,43,44.93035292625427
0.1683333333333333,0.718,0.718,44,46.01202917098999
0.44766666666666666,0.718,0.718,45,46.74263954162598
0.0,0.718,0.718,46,48.009119272232056
0.3456666666666666,0.718,0.718,47,48.88436532020569
0.3456666666666666,0.718,0.718,48,49.84302091598511
0.0,0.718,0.718,49,51.12377738952637
0.39066666666666666,0.718,0.718,50,51.929017543792725
0.22866666666666666,0.718,0.718,51,52.96006464958191
0.05133333333333334,0.718,0.718,52,54.19235706329346
0.20766666666666664,0.718,0.718,53,55.255545139312744
0.0,0.718,0.718,54,56.517582654953
0.11733333333333333,0.718,0.718,55,57.66193604469299
0.3036666666666666,0.718,0.718,56,58.58974027633667
0.1413333333333333,0.718,0.718,57,59.72009992599487
0.38199999999999995,0.718,0.718,58,60.588873624801636
0.529,0.718,0.718,59,61.248783349990845
0.1683333333333333,0.718,0.718,60,62.32174730300903
0.21033333333333334,0.718,0.718,61,63.34308385848999
0.3186666666666666,0.718,0.718,62,64.24990797042847
0.4326666666666667,0.718,0.718,63,64.99833750724792
0.3516666666666666,0.718,0.718,64,65.86215782165527
0.30333333333333334,0.718,0.718,65,66.75002455711365
0.0,0.718,0.718,66,68.01071858406067
0.4566666666666667,0.718,0.718,67,68.72510194778442
0.2406666666666666,0.718,0.718,68,69.79414820671082
0.0,0.718,0.718,69,71.05124187469482
0.25833333333333336,0.718,0.718,70,71.99649310112
0.3756666666666666,0.718,0.718,71,72.82315993309021
0.48066666666666663,0.718,0.718,72,74.16902923583984
0.15633333333333332,0.718,0.718,73,77.15422534942627
0.0,0.718,0.718,74,81.24276614189148
0.42366666666666664,0.718,0.718,75,82.0086600780487
0.1353333333333333,0.718,0.718,76,83.14569926261902
0.25833333333333336,0.718,0.718,77,84.10043001174927
0.16266666666666665,0.718,0.718,78,85.23537611961365
0.10233333333333332,0.718,0.718,79,86.40835952758789
0.06333333333333331,0.718,0.718,80,87.63690614700317
0.2703333333333333,0.718,0.718,81,88.5690188407898
0.0,0.718,0.718,82,89.89855194091797
0.17733333333333334,0.718,0.718,83,90.96680092811584
0.2793333333333333,0.718,0.718,84,91.89066219329834
0.5046666666666667,0.718,0.718,85,92.5383243560791
0.691,0.718,0.718,86,92.97429847717285
0.652,0.718,0.718,87,93.46667885780334
0.673,0.718,0.718,88,93.92634320259094
0.15633333333333332,0.718,0.718,89,95.0172553062439
0.2313333333333333,0.718,0.718,90,96.01888585090637
0.313,0.718,0.718,91,96.99082112312317
0.033333333333333326,0.718,0.718,92,98.27227330207825
0.6759999999999998,0.718,0.718,93,98.72510838508606
0.3486666666666666,0.718,0.718,94,99.59979939460754
0.09633333333333331,0.718,0.718,95,100.77630043029785
0.532,0.718,0.718,96,101.43865633010864
0.17733333333333334,0.718,0.718,97,102.51317524909973
0.2253333333333333,0.718,0.718,98,103.58021211624146
0.30966666666666665,0.718,0.718,99,104.50347781181335
0.12033333333333333,0.718,0.718,100,105.64784145355225
0.25533333333333336,0.718,0.718,101,106.60069227218628
0.19866666666666666,0.718,0.718,102,107.67744398117065
0.445,0.718,0.718,103,108.45731520652771
0.4746666666666666,0.718,0.718,104,109.15019202232361
0.18033333333333332,0.718,0.718,105,110.20703768730164
0.0,0.718,0.718,106,111.5310709476471
0.12633333333333333,0.718,0.718,107,112.66875672340393
0.4206666666666667,0.718,0.718,108,113.43725919723511
0.30066666666666664,0.718,0.718,109,114.3757004737854
0.0,0.718,0.718,110,115.64569878578186
0.1353333333333333,0.718,0.718,111,116.76605415344238
0.27366666666666667,0.718,0.718,112,117.74147391319275
0.26733333333333337,0.718,0.718,113,118.6825156211853
0.6429999999999999,0.718,0.718,114,119.18697619438171
0.18933333333333335,0.718,0.718,115,120.23715734481812
0.595,0.718,0.718,116,120.80845761299133
0.19266666666666662,0.718,0.718,117,121.89667582511902
0.2676666666666666,0.718,0.718,118,122.9341676235199
0.0,0.718,0.718,119,124.1949725151062
0.0,0.718,0.718,120,125.46356463432312
0.2853333333333333,0.718,0.718,121,126.37747120857239
0.25866666666666666,0.718,0.718,122,127.37379264831543
0.0,0.718,0.718,123,128.64065289497375
0.19866666666666666,0.718,0.718,124,129.72732639312744
0.25833333333333336,0.718,0.718,125,130.6792049407959
0.4926666666666666,0.718,0.718,126,131.34728717803955
0.2193333333333333,0.718,0.718,127,132.3553307056427
0.07233333333333332,0.718,0.718,128,133.65904688835144
0.4086666666666667,0.718,0.718,129,134.4446041584015
0.07833333333333332,0.718,0.718,130,135.6498579978943
0.07833333333333332,0.718,0.718,131,136.8522961139679
0.30966666666666665,0.718,0.718,132,137.77883005142212
0.0,0.718,0.718,133,139.0523099899292
0.28833333333333333,0.718,0.718,134,140.02017903327942
0.0,0.718,0.718,135,141.28229475021362
0.0,0.718,0.718,136,142.54854440689087
0.38466666666666666,0.718,0.718,137,143.3617672920227
0.27666666666666667,0.718,0.718,138,144.3237316608429
0.2886666666666667,0.718,0.718,139,145.39395546913147
0.1383333333333333,0.718,0.718,140,146.5066454410553
0.45366666666666666,0.718,0.718,141,147.22472763061523
0.0,0.718,0.718,142,148.48516845703125
0.2193333333333333,0.718,0.718,143,149.48738813400269
0.4389999999999999,0.718,0.718,144,150.27166724205017
0.03633333333333333,0.718,0.718,145,151.525794506073
0.1293333333333333,0.718,0.718,146,152.65141487121582
0.46866666666666673,0.718,0.718,147,153.34892678260803
0.2343333333333333,0.718,0.718,148,154.32451462745667
